date,rating,avg_temp,avg_humidity,max_temp,min_temp,max_humidity,min_humidity,images
2025-03-26,4.0,9.5,-0.3,16.7,2.3,C,25.9,"https://lh3.googleusercontent.com/geougc-cs/AIHozJLkEFwCqtcBR1PKYxp_jPS-60mGiTfMMVeMqzVQz1WnE0M2TYGMWUgykHxszy5yvX6xR-EsERfKQuVzEu4wu4DLSrTgTjUNXpCyDvd7Gi5KQVOjPGXUZ5ZLwiZX8Fb7sWOkgUiJ, https://lh3.googleusercontent.com/geougc-cs/AIHozJICM6-Kr4sMzERAjqbYUln_qNn6RsYwiRVXuwU600V-BMCiR1ePjwq7k6_jzzkAlQ6_nOzNXaCFnL4vn5k99FxfIb8z9juyXFjmje2rcj4jGpuzynq1-28BxMiEPwOlosw3XHdH, https://lh3.googleusercontent.com/geougc-cs/AIHozJLVis_qrL7tcCWxBAFQ04ycqs1dN0fTDtbLh2vC0wBEjOu6oAnWnGPZH1i9T9rNFCL4_qkwotsLWUKHwce74MBkVItvAkGI3GPiBaUuo5GGmszWVQEECP3V-hUScXRb86zot1LLNg, https://lh3.googleusercontent.com/geougc-cs/AIHozJLzxxkP8w44LtTWapZ3MmFyLrNOAQNctUA0UOUMMIZXjyLA-lTIX_wLRah7HXRiec-Oi7YCvpB9fzBk2hFXpL9IxbA7146LFsDSDYhqTGMqrjqYf670p0uVkOk8AS1kVd8zZTQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJLVif29rNO3Fga86_iNeDj0rb2-N9Mq6OPMedK2MkbphKXYjDTSdo6mMNhFUmy9K-ylsTPk8sHnVItjclbyPYcGdEEgzo2KY5wR-Rzd9X_GWwwmZZWpP9QqF791Hruk5qKU1Vo8qw, https://lh3.googleusercontent.com/geougc-cs/AIHozJLNRHm9oEXtczMqicSU3-GFcVI9qFBpVROHHqRoah10LdIBYfizkGbReQHS0IWIdUyXHPQUB8W9purs1tjbQCBwQp7TuzDvaVOpJXNptbQAfAMVGXCBLS6YP9IaWNeLl_WsVLdz, https://lh3.googleusercontent.com/geougc-cs/AIHozJJsCCiTLEw0J-AUmc3nbaik4Y7rzwMjn06AsU6ZxJXG_Wwb-sQ_lLPDtTCBhHl0O0Pv0k5-OzlLb18P-5NkefexuQv9AYzfMXso49jjJZ0qLYxQTIcJIzvwlIU3GJhw8W7wWxHtlA, https://lh3.googleusercontent.com/geougc-cs/AIHozJIgXNp-OnibBG9bYHSCNvCi_p_SSsxzZxIQbggqjY7wMexsdVPsvwCVslP6hhesBuPSPM3w71h7aWY-T5peyws49WXwCW9NXzJAaknCtrKBz-Fd3Qo2sXvYpvhDrlMN7pY1Cr-P, https://lh3.googleusercontent.com/geougc-cs/AIHozJLomdgV13bFZLV3ME3NOzkLfv204OEi9_S6zKyT9_zCYhWZ04q6UxmvNh8en_spLEaE--TwN0ahOUdcxcx6QI2OBdOcubyYnIGEOhtVmCZr59X3LiFykwIsDlXRLm0m4aZ89NcItA, https://lh3.googleusercontent.com/geougc-cs/AIHozJKnr56JtqDIp75hGpCbAux66CXIbxNL06CLkjRml6W-oXOlrPZy0-RzVs-BZ3tG5szXomGaC6vL4zmpwSqAkxNIp85aw8tJMT0oKIdmFCdVwa9M61kJlAUT83nDvanZQQIgXIwd, https://lh3.googleusercontent.com/geougc-cs/AIHozJKxvZGFkeWef1Btnm6v_hRRrpKnk8EK6L2-bHwfbEemW2KheZIpK5mI2y_ruaCZEOHunq1UwPWvEp5Sr1M7bJ9jfsPalQzKQIk5cpypeEwT6E56wrTNMFIQsgY-_nGWh7otP5SbOQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJIn1NRz4hejol8qf13b8tvgcXzOuKE-IypRSLwm2sKAxYhIEcnPnDArB-3mZmrt3YoLklt-bzlcBBIbHu9GtYfTJBrXMOqXAr7eqEmu9RCzHMBlTaPi8aoEHvlmSE89onW6DePY, https://lh3.googleusercontent.com/geougc-cs/AIHozJKIDwsuGFaJbrc5djQWJRFxVD9FZ0uC9M97YZsv3R9Fzg5CH6tiewwaHt21msSxEar3ym-uFln1iBy2MulWbmP55nC7_S3t7n3yl1mpix-EnbcSs9KeUkO6a29sWeqnpkiO1acYGA, https://lh3.googleusercontent.com/geougc-cs/AIHozJKpyg3aH2TV93t37bwHl1S8eVnzCRi4haXHfWHOQQrKMz3cQVyHCUn4J3n-kETxgC4neoSHn5hj-wSDbfoovYi7b-IEWFkSE8A2Hx3LEvnZs9fJV7kTgtBZtRf-Uzvh9xLTyp8, https://lh3.googleusercontent.com/geougc-cs/AIHozJL9-ZvCM6FBULMfptXjPkgNnzwCYablHQalTy4cN-lhV4njfFDJ69JVmoLU6hGdLit7_P7yZsu4x354leYvvbpHHtrWfCJDMAZF2feM2o8R-HM28a775zURdnNDfE53TqHDSwyztQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJIs5agQak54WuhfBZicxFjkK1Gcbpq8n4I72THBWKenyy424yVgzROBKT3bs8XhFbu2qECG3m6DHh88jToJG7odpw9Wm4l2VNpY0OGpW73rwiiSKTRCEMRFYOKO6HsEYqBXQZF-, https://lh3.googleusercontent.com/geougc-cs/AIHozJJF14hrcY2u6XZGyq5OUdqapwquNwbscvDML0JFyU67ic6x8-YvuIvQ_J80wr5_0a5iOK0RtjNrTZvonA_xDigjhUYhLsv17n1jFB86UqeLv2JjGj-mRDKGKCZE9IfpskEaMa9oqQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJIyPaZUEeYeIyGAoaNwyJrNyza3i3cZoWAGjJeaFSEp5ASYZl08BtFQmLxNHydqY0KYK-1Z9dGkG_GYsDcQ_N38mIu_aqg6IOzTmkCIT8Ea0cifGBk92_JwcafZqLwh02gC3Pg"
2025-03-24,5.0,14.2,7.0,17.5,10.9,C,19.2,"https://lh3.googleusercontent.com/geougc-cs/AIHozJICvny7s5mIft4RHEE6SPTr1ckXbW9vEPgERiFkhrXbY6WXqTZUjnWIyJ761i1NXedNLEphv2PPMUfop83vclGNj2jleqwessXz-HumSt3AtIyWPys9iQzdj9KHfaCGe9LCE1wh, https://lh3.googleusercontent.com/geougc-cs/AIHozJJtQL_5hb4TiDD6QAFCihxooBYW4fMcilhbgk4xrDBAuP1NUyRm1z6UxlFu6YJHzbeREZNarycMO6LR-2b0-4TYc57-xeBvW9QGDP84Or39Z90nLniiiAZ2328Qu71IE_l5NHw, https://lh3.googleusercontent.com/geougc-cs/AIHozJK0FSdlk2CrgFiyhjWPE1GT7VJXR3HPU1MrQ3nO2Jn8fcIsYxCKOT73_IcrKR1Mmz9j30nLz09O68Ip5EIbti2wizvvLeAguJZTzKz2awPl1uo4Qh5u6rgI_77aCSBe17qHDgIO, https://lh3.googleusercontent.com/geougc-cs/AIHozJKHjHIVxYcBwT89VQwrOOw817CK8aeUxI4EVmc_FIY4eeKwOKp9W0Hm2RRc7jSE1BRK5V4sAL1k7xcm8i6IqZJh8AKGzBA9D8d2xVkAoSZtEgcIIhj3SiGaSB_ZD06AeqwtldlJ, https://lh3.googleusercontent.com/geougc-cs/AIHozJJ_UOZAbcvCYc3qYf1hYQZEs5LrlFIZ3gcQxDuW19tgFBvhXUsgFRLQE0Fo1OkDVvFjc_XnnUNq-0qrISojJTyPv15dQX588tyo1ixbVIx2lcqClfs_8rab84XgKZRVIDCQxyuViw, https://lh3.googleusercontent.com/geougc-cs/AIHozJI267vPEeqcWMU847FuIRsS65Z-MRtP8Y_vh8-kmMHpxnDYzfmWU9a4dTxgeEjnzaU99RUzr_4iAS925pHq4R0JMaQblWVyP93E6RpHxitlOBYowEf_1u_Uxm99K-ZT8JT0YSOS, https://lh3.googleusercontent.com/geougc-cs/AIHozJI8Od5BAyyxRMw0dkv_mB6YwAh0ylZGzj4OTAJWX5FsCTV_x_byQsdrZOr2gqz4-RCmR6mlPaLPlyCZZ93Ddk6H61z32cbvJGO1V2HDrD8uwsre3xdLqhaSZC-3isM-oKYdDrBS"
2025-04-01,5.0,14.6,6.0,19.6,9.7,C,29.9,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKbwvcv_-yb9zperm0rUW4C4xNjD0PoKvTJlP4RMES--QZgxlOuzoRO7b12Vn6HoMTTtBnTQ4ZKc4gUL9c-wdgMmjzBoQgrOgutCocTuzOE_QsedljlYOmgpu8qKAi7sBzakj3s, https://lh3.googleusercontent.com/geougc-cs/AIHozJLz6CV88XToAXR0SPg79wy4PhtlX5bFTwfStq9P73XHIBzViSWvMn102GZeXVrOw8f48gPqie_BGBsvkziKegjpW0DWJHH85Q7bUFpChA8gEmWRIciDQ7iVnN5vTAX-jZjca7xeiQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJIC909Y_r6QwgETeB5RTfgd0oKA5Tvfyd73HIVSvDIyJUfLz2UtoAC5qOfRUFq52w8HV3WJZMbKJ3V1qYZNmjA-QiQvrxUYDI86sxSRhYLDetSoSgmPXwfmDW0muOKHjIv6j7LI, https://lh3.googleusercontent.com/geougc-cs/AIHozJLf8AYsoq5dOkHL3erTFBJmpdXlzrb6UQhwzQ342BsuE5HVoGy-xKRftSnpXpa8If7xYpEMpJwWy6e4dlz7Eo4ZqrBQM034AgASkOnOS0RV8Q0LPaXwlirK8V6YWgLfYmaIny-_Kw, https://lh3.googleusercontent.com/geougc-cs/AIHozJIWMTXB-1tn4L-lIbkC5sbvNEFHynKO9Xaatm_j3z5Xgx7E0_8EX1ipz8cdJvLe0oPTB9Jky8RHrzzie8k2MFKNqBNsnkVuzocJs0CAwV1GBwYQW2vSk6dcKCXXOxcqJtz2TMI, https://lh3.googleusercontent.com/geougc-cs/AIHozJJQKkeGChEbx0XUFl14K_F9cPtrj_2_c6HM6ZANdq3nQDsOSE9A9EDdh5fR_bliJ6xuNp0gCQ7vqCguypzZLLH67FLR2uwwgYbaNV099NvifdUfZ9hiYCMXgRRkQlTeGzomc-WXTQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJJ6g4cguxImgQkkFWfrovcovS7UjdFQaNCeH9v18SzQizDhXBLvXuV0-2HM4iVbG6wrzQEFYEmeX73n6egfPBeTIwcpBLnR-IxpvC4U3p7HrD8DNxKQgwj2FEXX_cVgVOxuw9PW, https://lh3.googleusercontent.com/geougc-cs/AIHozJJ0sCzqSfS5oeDSPWm5G0yr6zCD9_5Dhs2N2ked3sP19l-an_yBXFU8a1_3eTKczc3PbYPf1Rs1cpOfL5J8js-hWoN54q12Q5wPAV28lJvv1jdBK3oOJrHu72vqkOfSoOqmol1iaQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJLs_xI3C9U9ja4_WwCAwrosGxbPd-XqquX6w_PKCcrnPYCf3jWN_Tpuecd2R3q8RykoTWrGuSS0MbDr_YCnSidmYqIq6h6Q0D00YymdjbTqsb4u-o7g_pfNf_dIkUpp2w7jEGzc, https://lh3.googleusercontent.com/geougc-cs/AIHozJIqEeVAUh5QKr93DilOGj8P-6m3_hm7SE2IhS5h4SmP6J-GCj20Q4gCriHKZiJ4jzX64NU-eHLbZRIrX5sE43apcefSyyNuXLZXehf1SRzeDVN3E-g3kXVbGukB8u-juqvcJtFw-w"
2025-03-30,5.0,20.6,12.0,26.2,15.0,C,34.7,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKW71uyqf57rjAf1RKA-w1PSF4UOCsVhD8_prxs9SpfDxD6sLlRIpeDOvbGq3nJEeb0FVvekTf0K3vMT_JwtaVwSX9aD2UbvsG6ta4oUrQcV2_VDX4rqEU3tDYawAvniq5-PzcL, https://lh3.googleusercontent.com/geougc-cs/AIHozJK3vsVsEekOZuJEFxDv1mLbAa6PvWUXXytZDAI1d69peEe31EEuFdh6FMguwpSSVigRT3QjXUocK7chdB1KTtRKsn531fQR8HxO5lHesfbCVEkJwOEHAFnWq81XkzRJmQmjCl0S, https://lh3.googleusercontent.com/geougc-cs/AIHozJJPRcbQHdDXTnTY0pF-k_Qvh4OdvePxhuQ5prxqJgHyiy3pdUqpLK90JAbYDat1jFMpItA7Q3tTCQh5rscWNP38cV0bkFgzjStt-24izICMcWl9QUaf4jVMcZptiKDdvRjcnfdmgQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJKHSgLyiSKEbUqyp20mDqq3K8U9jZ12UwSg6LjPa3UTYfesoBMCsEDrSlD_HNxhsTPC62SrnPnB_A9epuciNyTrMTTOPk43BBz0XGiH5nV5nw2dfkaPGcRr2_vVP1PYLMrG5Mk, https://lh3.googleusercontent.com/geougc-cs/AIHozJLBt-qrm1HsOgYt0GRmzHxJNs-XwnLVohQZYGyIIrlLZhJmf020w8pfuuHOiciEONQN0mSHzgCobKgMMC7gtk7gNVGa9eJrOoJiO4xksbZlWBe8-xRA9mTencp9G89TKbOsfUyHfw, https://lh3.googleusercontent.com/geougc-cs/AIHozJINL5b7UWyfgqAvwSemBLhQaeEbz2TrT_a4YH8RbL3ti9-AD1KG0CSsgJpZcxnsZ31mxJPCFHNNeg3ULpxEqShwUv7uEvRCAnDjSld4TpmuWpwbAJoC0msR-QwqEPivyfXsXiU8, https://lh3.googleusercontent.com/geougc-cs/AIHozJI99gEE5bpE54tq0-ryhMV-7QFbu7vp2fyDyx1EjFQmOMqcTRNI0iZTvPUaJuhSg0PttMg1H-m7lmoMudcaq2Nxq2dwiNbgxkx5j-NJGCGX4Q0XQyZJTfPATMdnkr1XNp01EPel, https://lh3.googleusercontent.com/geougc-cs/AIHozJIAY4SLQcQauPJITEvSa4VH5M5pF-zzBToUp1xHvCfraCf1g3_yJuJNKwu-6kbbiXfYU1CK96c_mHFD-TgoNV4-XEX07s46_uM1aiUdcUY8jDyPaIhcGdvCY-Cp5j44rOR6GaxC, https://lh3.googleusercontent.com/geougc-cs/AIHozJKKMm632KOp898TEs0VODLbMFkWzlARDEc_Nb32gZtCXIj1cy5RQdlx2jUVK_ridzh9KNTBKZgdzUGx-aUm6oSS69NhcEL1srxFSn2bf5z_KsTJGb0Sd3y9KI3YixTCOYt45gRQZg, https://lh3.googleusercontent.com/geougc-cs/AIHozJIGuMKTroa1pnRVvkI1FMHXUtpWtBdmHedPGtNfwx19XTwLNp6-VUgr7IIvVKWFR1PVfM2oh-RK2O8yOETG00OmEgulkY3F6B_gTmXMUmCAAtSHzgjNB6V-knkWD93AMZgdRjw1, https://lh3.googleusercontent.com/geougc-cs/AIHozJKxAqgTye3zGo8n3FM5AnFTiiRkgW0LkMb51BD20NrwFqf9cjImTL9IlEHqs-Y5A7W4oKyohYDtOGBGUX56LpizpQg3I6sx7AwvXZIEyElQOZ7xXgvmEGlvpx1wlb-GqJSs95fblw, https://lh3.googleusercontent.com/geougc-cs/AIHozJL1rbS6A17mo0iecMjvHr1cdUON-tkuaDB2T6DJhrlYdDrU0r9wGlhn5ZwKUUtC7dM9hzGt1AmPUOtJLWv-SIN6jEclpdDqm6y7TJC51pZQyacgCJDBIaDgYcjmcwC9Q4Q3LX10, https://lh3.googleusercontent.com/geougc-cs/AIHozJL1TvImddxbTRVznsUGT6V7lGsbuIflzVCcfAQe60Vdww79iyNCApZh7IhghY-4CE3uKvE2bZjH7AAUrSXs2iEtwLV0KcmKSd7SNr6LKJ5mTu0CDRQ3i_G5nf13FYK9-qzc31FKbA, https://lh3.googleusercontent.com/geougc-cs/AIHozJI4W6PMlkFTnSKMhYFr2IuICNKnCky4AVLVNpTgYH_SDZLQEComkbwDZMgVvxZGreN2eFT66mfKNT7uzid0EQGGmLfb42dYFTVkqMLuZwjc9ROyFLOsYT4c_e9sWUXlSg24WWj2, https://lh3.googleusercontent.com/geougc-cs/AIHozJKLLn1K2Egzs0g7t3tiHSpCZBL9HHKezDDeaTa2u2kM391vmZEIf4T2Iuqql47xhXh4r8kgIAGoCuNbsAxySmwTUV8XcE3836K0wEVTxpwufjbReiGeyaeqJmdy6qSDEJpZZLxL"
2025-03-24,5.0,14.2,7.0,17.5,10.9,C,19.2,"https://lh3.googleusercontent.com/geougc-cs/AIHozJJ5lyUtTtBG0xTG-C6QdAwiQc-_wpr1jJdKqadaLY9XZ3S5mjx0scI7aMpVvyp9RaeXLPSI-iHNkuqVKiZD-NmKqIfjs83tSbGuuRp6YAFaf0OJ1Ev5IS7FA5rHwVzGMPoN_eyr, https://lh3.googleusercontent.com/geougc-cs/AIHozJJ1gZBTwYtq-W0nC_jDym4ynFpRhy-gB2ixOSWco3z6TiiRtVP_KB5VHFa4UD3gItu3IuzwrG9hR9CDNSWzXqI5N_ZQsLpb0WHRJgcQTnPZgz4GbAiZiAuhsBrX2I3U1ASLmLKL9g, https://lh3.googleusercontent.com/geougc-cs/AIHozJLHNrf__2bPuSGAYm8uI77tFmk0zoiWbf7XJ-bZh7JLk6nPg0d7L0Vd9xaFQcbgK_7KGFrRvA21FlkgqdncrvnIVp0GBGw4b3EJe5veX0kZNwk1xKUuhj9qld0yvtrq6yJ2rEVP, https://lh3.googleusercontent.com/geougc-cs/AIHozJJ7D7ijdEwlSS2HeVahVA3Ypd5ICel8i_YBwDCUj0VsDHlLjLq6erNzmsq0Q2mW6UqXhCY9jeNObWbXPxeujHScBo-1gun6CMeczGtEtaw5o8aL58mYGOBVDyRGJfgzt1cwHwb6, https://lh3.googleusercontent.com/geougc-cs/AIHozJLUNvCFSAJsvH07HSs6sLyC4f1b808_5fgkpyU-oBO3TBvh7_gF-BkIonNeSlzWPPvVFgfzcQNACf11wjECWiqF2yib8APq7TmDvXC_VkxTtRVAJvj8Pd51s3_un1-j4a-1dCjL, https://lh3.googleusercontent.com/geougc-cs/AIHozJJUH1vmb_8ue_zf450stL7Wrt7MMUfni6Msww1_LL12bLzU3P3KPMqs8evFEds5mJ8qTW7BLq-bkPYQLXUbL_cIfsYVtAmtcA69pyaPrfyGPLHfLZv6jKf-YTZdYZeV5HDvXeflsQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJIWl5rDJSMAEyAd9m2VkhVXkaBmUWGYBD3b1YsJFnuiPLAIVvSnR1M1DGQhXyWUExgW-uV6VcJZuoHjXutKmFIN-beuqGAoAwpjUTn9tRbEMnPh1Wus1L2aqQrI2g-As9No_UVl, https://lh3.googleusercontent.com/geougc-cs/AIHozJKKEeV85zR7a8-o3EKv8kgdsDMHQQjT-mqrfZD7Untf7bh7OMbZBMTPvp-S86ipUsSwauQWZKSoGtW29fZxUtUL5ps44jRS_Vxhrrxo1b4vkCPZwHEywrSFdMTaLohqmcjOFmux, https://lh3.googleusercontent.com/geougc-cs/AIHozJJdA2qGo0Fz87XJMcZ-i9Jq8Xt_2Mp5KnSRA_y3FvztnCFC9yUwJX7IdtWgZMofM79wF5GI4uouzCaU1Hlr00OpfrD73fGeE2ksRIekjxvrVmXbHgYbgrJc1eXIlB7YYqV_5oqH, https://lh3.googleusercontent.com/geougc-cs/AIHozJJF32TWLAm_-7gRXio3eZ7gNMAMfkAkXVpCW45cs5U8FAODwR-LdPc1TaP5aBZxfTtKDn2BSmC1_qSmNYoTcl7bTXbd6wQppzHXv1Bl9Qe-n1QnjGFdikcWKbkWP2NnXNS1GEGTRQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJLcFLJVk_3TbVRAnV_SMZsBD9BOPXfKuDFDKianGqbygLByTnPK2PsQMU80yWbEe-JQsmg_UswHyOJa3yYIKlLoA16JV_UVlguSi4H-otF7K2bhtUFzRiPKYXu1uJUY6lSmRWRx, https://lh3.googleusercontent.com/geougc-cs/AIHozJIR-kysnUxU3OaaiLoShC981o6AW4rtlS-Kh6pDD0Gb1GZI3n-vDZTZqwm02KMdVT89itFkIb9KoK-L-lZemi37CpfVyoN1fFziaKzYx4CdJ15jdTtiyNq8MVclmE2NpfHt4llC, https://lh3.googleusercontent.com/geougc-cs/AIHozJKmfbF4Il1BxLz-UKIf0BM5rC5A0WMAA5QqnAf0_wpw00OkCFw5j8-Ae20HWl-PTdEmRxhZBRrAquB_WAVDyeftr7C2AP5U7g-ovc6lx1laSIv-sWl4y5TEV7X8_2Ec0y2Q1Awe, https://lh3.googleusercontent.com/geougc-cs/AIHozJKL6uzwNll0CeDsfcRd89hZnRVQuabCOOcQrVcO9etS4-YM_CCI66JPYzoHECLlpn5ysXVQMuQ8SEHBBYW7ONaLxeVxdPo2wAJ5i4DIv7bP4jV2LVy3P-a-K0EyTHOkbWbOuKSmJQ"
2025-03-25,5.0,13.8,2.1,22.3,5.4,C,28.7,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKW06Z6dIggfKp4Yn-NpSOD2ibKypoRJzFyL1_5JKdnyMA4Z6wfBlhqTPbSqFOjKxiOMNf17t1sKdKe-VuWQjarT51T3TUSfOHC0bigGCTOVFNup3iNxslIgWpjOIZCetrGigf1fw, https://lh3.googleusercontent.com/geougc-cs/AIHozJJwQ8WZ27hXjP5lxCFzISTuRdQ8n3GrIKu5blLX2nzu7D0OYDM3yP7jlHCPl4-5CBrkOCiaMlJ3FgxCUZMRtXndExl6kD8x-Tcm4yzso264DJPRXwo6mt3r8_x3Gpsg2ScT3QJD, https://lh3.googleusercontent.com/geougc-cs/AIHozJLRe1xnaqPgy5aPFMHH7PLs5RjsuyiAKLk0IKuTYOOzTMZxOdL43c80weHWLWGAU_ZrG8F3a8Qp3zPsNOtCWT5WJk9vUb803kJB9iDoNPREuoITlZpgA9Lfyg8dJo0WFa95K3s, https://lh3.googleusercontent.com/geougc-cs/AIHozJLSgU9pVyTrHEt0OsLLW1PEwSTsGoVj03wiUV9XCz9WFiZNbCKB3Nx9TPzZtul33GkB6LSIlvFYKBcULlDgq0bh86N-J4n3tHmzLI978CxGRT2U4z1nN7SpK0-jgHJ2vHyYXc7FeQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJLVzSdcxaXKHeFQ1G1nNFt5EUHD0Tfi-vhkJscDaD_2ykZ6rLstVYW0LUfxhgo1uiW-o3v23wFAB-17KCYfnygiPc9psHnZwMQe1CSV5ds2_TvKddfJQhVv8Ql2Y6P5OHe5KRnE"
2025-04-03,5.0,23.6,16.5,27.2,19.9,C,29.4,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKB0LgGozeWjVjZw7dSLe_6uPsx_Kwmy2DFUVMasMPIx0DvZq7mcjb-IIQ6Wwh_jRnBOe1A4T8p_YDoCQv53HXOy1_34lKpYnX9OqQnmbfeVKOzRufUvjpjr6DPp_elQe-OpsayyQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJJ_dwUrh6LaO_YHza24fNk9n6YakoukMYk9ZUyPGPPK1-7bwM4AVvYWIZQYpV8cz9cuJCNLnw6r-jJGtXIR6Mqo_PGNfWgUOV319FBdpORjT2S0JiylVpN_ztawQM-c5SEN0tgA, https://lh3.googleusercontent.com/geougc-cs/AIHozJLnitNPY0_Lo-0z5fLHD3Z4pVrpiuDXFC3zskznNOuI-shnQAfQoDRa3uZCzf6kPTR_9-foKyZkix3e5Y12fXWRESnhmTUhvieZzA7-1QUK9uVIihDwrY5wKLhLUmmYWRNG1t75dQ, https://lh3.googleusercontent.com/geougc-cs/AIHozJJsi4fA3TdtQzYvZbaKR4jNZDpAdFHzJYFJmxSEZcGB-NxyxOTojTXbxlMVqBIA_bzuWZ-YAPxvQjNRJLjNfjXTqXD6XQrtR3xlydjIY0X-jaxlSj2XEfwoZ4I8vRa31xMtl3Z3, https://lh3.googleusercontent.com/geougc-cs/AIHozJI_H_qJLOt0Qjm1D6fBg4VHe_VERGPNN2qjHK0xoAU0n20yfkX5ntqUR6RGhtD_nwfS6XRc_pNCmXntFh4zXtTyw8bKeWS2IBIpBeVEB07sW-2RE4PVFx3hFducMHFcnUPLWInqWg, https://lh3.googleusercontent.com/geougc-cs/AIHozJLYucz7_SJALbP1xJsQ4nhPqAp9VD_5PqAvv4Aw5Zam7F1U1K16Z4xmdox42ASiCWivCBHl7dfIlXp81KX0d3KT6ech68FLhgsXf-Ja26zaAZax2JAPsvg9BIZ5sidsdF9443oK, https://lh3.googleusercontent.com/geougc-cs/AIHozJI0OcZxJN8p-xip1jb1nzryizLwpUuCU8j7O8MdXDUgPmhUgBD5cIX8vCrjdJz7orfOZwTExCfV-YMJgV1uM3vPfh-jMiSl1QWb2annBCydGxHqXHSeBx5CrvzxGWO0HHRaTrfE5w, https://lh3.googleusercontent.com/geougc-cs/AIHozJK0K_A-X-OrqZmB59kyJodlbYAzXypGPKmWcqUq4YWituxA96dNIdd3r0HyFIYUM9jesPywl4gpSM9Cjot8bGqdcoOd7QLAFPh5cndQnl0V3z7FKdkouZKRZtrzK8KRNidknXK0, https://lh3.googleusercontent.com/geougc-cs/AIHozJI1q15RPnZTJsCsTcKYX7EjxQouOxzqAzRNBcGZMmAUj2r37J12HxMlZpnhUUN90fT9fV1qGHqaxuUtEKEwxPCw7CvnC30Y8CuBjsV3_Pw87WJ_8sGyhx-DChuWD4CBuAfv67a4eA"
